q_bohr^-1 w_Ry eps g_Ry
8.313263294665518277e-01 -2.247144782262251728e-02 1.097904686232094917e+00 -2.046757619711270237e-02
8.343143715794782977e-01 -2.174763359449909117e-02 1.093122792681383126e+00 -1.989495941362002390e-02
8.373024136924048788e-01 -2.103460992536193563e-02 1.088420885728904386e+00 -1.932580511929011050e-02
8.402904558053313488e-01 -2.033222406395020221e-02 1.083798206834916567e+00 -1.876015658240260536e-02
8.432784979182579299e-01 -1.964032587795028206e-02 1.079254022666310542e+00 -1.819805668125156622e-02
8.462665400311844000e-01 -1.895876779876320972e-02 1.074787625275928526e+00 -1.763954790035469206e-02
8.492545821441109810e-01 -1.828740476763308920e-02 1.070398332341020442e+00 -1.708467232720507073e-02
8.522426242570374511e-01 -1.762609418309800391e-02 1.066085487466786663e+00 -1.653347164961490451e-02
8.552306663699640321e-01 -1.697469584972735590e-02 1.061848460561900076e+00 -1.598598715370819212e-02
8.582187084828906132e-01 -1.633307192810919128e-02 1.057686648294058118e+00 -1.544225972262464400e-02
8.612067505958170832e-01 -1.570108688605330316e-02 1.053599474634961064e+00 -1.490232983600645218e-02
8.641947927087436643e-01 -1.507860745097586164e-02 1.049586391505752392e+00 -1.436623757034793947e-02
8.671828348216701343e-01 -1.446550256343401286e-02 1.045646879535910845e+00 -1.383402260030100472e-02
8.701708769345967154e-01 -1.386164333177807018e-02 1.041780448950958782e+00 -1.330572420104094225e-02
8.731589190475231854e-01 -1.326690298789115485e-02 1.037986640607247102e+00 -1.278138125181427914e-02
8.761469611604497665e-01 -1.268115684398636589e-02 1.034265027195612863e+00 -1.226103224080876686e-02
8.791350032733762365e-01 -1.210428225043337636e-02 1.030615214640094646e+00 -1.174471527150932129e-02
8.821230453863028176e-01 -1.153615855458550721e-02 1.027036843723302839e+00 -1.123246807073018626e-02
8.851110874992293986e-01 -1.097666706058164632e-02 1.023529591976871655e+00 -1.072432799854963238e-02
8.880991296121558687e-01 -1.042569099009552080e-02 1.020093175883993508e+00 -1.022033206041282789e-02
8.910871717250824497e-01 -9.883115444007814498e-03 1.016727353451976512e+00 -9.720516921722247364e-03
8.940752138380089198e-01 -9.348827364976206034e-03 1.013431927226827067e+00 -9.224918925298220343e-03
8.970632559509355008e-01 -8.822715500879138584e-03 1.010206747840094232e+00 -8.733574112173410342e-03
9.000512980638619709e-01 -8.304670369111061268e-03 1.007051718202163437e+00 -8.246518246289229886e-03
9.030393401767885520e-01 -7.794584221704883853e-03 1.003966798487964107e+00 -7.763786843792053541e-03
9.060273822897150220e-01 -7.292351011262188099e-03 1.000952012103817346e+00 -7.285415207803024734e-03
9.090154244026416031e-01 -6.797866357667700643e-03 9.980074528824472990e-01 -6.811438469757002782e-03
9.120034665155681841e-01 -6.311027515569278545e-03 9.951332938339619849e-01 -6.341891638711742024e-03
9.149915086284946542e-01 -5.831733342602160586e-03 9.923297978943871334e-01 -5.876809660433906547e-03
9.179795507414212352e-01 -5.359884268338790947e-03 9.895973312767497587e-01 -5.416227488632799174e-03
9.209675928543477053e-01 -4.895382263945313728e-03 9.869363802693239540e-01 -4.960180171501448257e-03
9.239556349672742863e-01 -4.438130812526336344e-03 9.843475726855236418e-01 -4.508702957856753832e-03
9.269436770802007564e-01 -3.988034880140281513e-03 9.818317057251492175e-01 -4.061831428834178359e-03
9.299317191931273374e-01 -3.545000887468022222e-03 9.793897828900623992e-01 -3.619601663606442435e-03
9.329197613060538075e-01 -3.108936682118326744e-03 9.770230640537578282e-01 -3.182050451520627380e-03
9.359078034189803885e-01 -2.679751511553488119e-03 9.747331352872955490e-01 -2.749215569411878925e-03
9.388958455319069696e-01 -2.257355996619761496e-03 9.725220095632067796e-01 -2.321136153652314949e-03
9.418838876448334396e-01 -1.841662105666858062e-03 9.703922781185401192e-01 -1.897853215853688349e-03
9.448719297577600207e-01 -1.432583129241993269e-03 9.683473501162501718e-01 -1.479410388297145102e-03
9.478599718706864907e-01 -1.030033655343626231e-03 9.663918586740606331e-01 -1.065855062931599486e-03
9.508480139836130718e-01 -6.339295452210680359e-04 9.645324148865539460e-01 -6.572402704533567746e-04
9.538360560965395418e-01 -2.441879097065113857e-04 9.627792068929615921e-01 -2.536281506271243717e-04
9.568240982094661229e-01 1.392729139347292922e-04 9.611501984882204752e-01 1.449023411260692623e-04
9.598121403223925929e-01 5.165333846471609203e-04 9.596881706458869621e-01 5.382304382261218420e-04
9.628001824353191740e-01 8.876727797357542027e-04 9.585355211727172309e-01 9.260718670600060322e-04
9.657882245482457551e-01 1.252769216534263541e-03 9.572754668215402996e-01 1.308682046029923610e-03
9.687762666611722251e-01 1.611899673605213246e-03 9.559934315733877863e-01 1.686099109438780885e-03
9.717643087740988062e-01 1.965140011481764093e-03 9.547248933699463702e-01 2.058331174905577484e-03
9.747523508870252762e-01 2.312564992962728994e-03 9.534807110152321297e-01 2.425392528916911743e-03
9.777403929999518573e-01 2.654248302972631035e-03 9.522654321814287837e-01 2.787298806901282889e-03
9.807284351128783273e-01 2.990262567996199161e-03 9.510810994933881490e-01 3.144066862004744542e-03
9.837164772258049084e-01 3.320679375098681274e-03 9.499285509923039994e-01 3.495714884693032400e-03
9.867045193387313784e-01 3.645569290540898177e-03 9.488079788327949959e-01 3.842262472355687918e-03
9.896925614516579595e-01 3.965001878000223856e-03 9.477192049321181422e-01 4.183730642331157101e-03
9.926806035645844295e-01 4.279045716405596722e-03 9.466618302895163373e-01 4.520141807235368916e-03
9.956686456775110106e-01 4.587768417396762000e-03 9.456353214816048958e-01 4.851519727719906354e-03
9.986566877904375916e-01 4.891236642416307845e-03 9.446390633269761139e-01 5.177889452495848706e-03
1.001644729903363951e+00 5.189516119443543518e-03 9.436723921855343367e-01 5.499277251742719884e-03
1.004632772016290643e+00 5.482671659378351992e-03 9.427346176249090659e-01 5.815710547673737935e-03
1.007620814129217113e+00 5.770767172083676733e-03 9.418250368215504986e-01 6.127217844578362015e-03
1.010608856242143583e+00 6.053865682094525247e-03 9.409429442774657204e-01 6.433828659763411381e-03
1.013596898355070053e+00 6.332029344001607885e-03 9.400876384361765981e-01 6.735573456252286727e-03
1.016584940467996523e+00 6.605319457516994897e-03 9.392584262008389917e-01 7.032483577746043678e-03
1.019572982580923215e+00 6.873796482229077576e-03 9.384546260071480184e-01 7.324591186123815233e-03
1.022561024693849685e+00 7.137520052054771580e-03 9.376755698856923393e-01 7.611929201615941741e-03
1.025549066806776155e+00 7.396548989395484996e-03 9.369206048091448524e-01 7.894531245688845775e-03
1.028537108919702847e+00 7.650941319003762286e-03 9.361890935285649418e-01 8.172431586621894256e-03
1.031525151032629317e+00 7.900754281567487491e-03 9.354804150422513231e-01 8.445665087719282996e-03
1.034513193145555787e+00 8.146044347018224774e-03 9.347939647992019596e-01 8.714267158076948599e-03
1.037501235258482257e+00 8.386867227569844152e-03 9.341291547106401749e-01 8.978273705810837016e-03
1.040489277371408949e+00 8.623277890493719067e-03 9.334854130229992553e-01 9.237721093646332829e-03
1.043477319484335419e+00 8.855330570636865684e-03 9.328621840915077845e-01 9.492646096766008817e-03
1.046465361597261889e+00 9.083078782688019936e-03 9.322589280832658254e-01 9.743085862811660947e-03
1.049453403710188581e+00 9.306575333198716105e-03 9.316751206312622324e-01 9.989077873940637592e-03
1.052441445823115052e+00 9.525872332363599648e-03 9.311102524553207527e-01 1.023065991083660364e-02
1.055429487936041522e+00 9.741021205566441354e-03 9.305638289619280190e-01 1.046787001858093258e-02
1.058417530048967992e+00 9.952072704696585115e-03 9.300353698318930551e-01 1.070074647429318168e-02
1.061405572161894684e+00 1.015907691924140821e-02 9.295244086025279406e-01 1.092932775645433403e-02
1.064393614274821154e+00 1.036208328715905458e-02 9.290304922493451967e-01 1.115365251582931330e-02
1.067381656387747624e+00 1.056114060553783873e-02 9.285531807709781482e-01 1.137375954791185889e-02
1.070369698500674094e+00 1.075629704104535955e-02 9.280920467800490847e-01 1.158968776681535556e-02
1.073357740613600786e+00 1.094760014017331917e-02 9.276466751019671886e-01 1.180147618054035001e-02
1.076345782726527256e+00 1.113509683928190497e-02 9.272166623830616627e-01 1.200916386755100651e-02
1.079333824839453726e+00 1.131883347444863352e-02 9.268016167090218360e-01 1.221278995459746698e-02
1.082321866952380418e+00 1.149885579112548684e-02 9.264011572342797374e-01 1.241239359572336373e-02
1.085309909065306888e+00 1.167520895360901756e-02 9.260149138227128374e-01 1.260801395240191206e-02
1.088297951178233358e+00 1.184793755432739237e-02 9.256425266998512535e-01 1.279969017474626332e-02
1.091285993291159828e+00 1.201708562294823146e-02 9.252836461166240589e-01 1.298746138374262497e-02
1.094274035404086520e+00 1.218269663531137970e-02 9.249379320245669778e-01 1.317136665445763077e-02
1.097262077517012990e+00 1.234481352219048145e-02 9.246050537623303756e-01 1.335144500017378631e-02
1.100250119629939460e+00 1.250347867788667577e-02 9.242846897532628336e-01 1.352773535740862607e-02
1.103238161742866152e+00 1.265873396865874190e-02 9.239765272138057428e-01 1.370027657177652972e-02
1.106226203855792622e+00 1.281062074099237336e-02 9.236802618723966019e-01 1.386910738465267634e-02
1.109214245968719093e+00 1.295917982971309113e-02 9.233955976985616099e-01 1.403426642060249217e-02
1.112202288081645563e+00 1.310445156594515492e-02 9.231222466418658179e-01 1.419579217553962151e-02
1.115190330194572255e+00 1.324647578492040012e-02 9.228599283803800013e-01 1.435372300557894755e-02
1.118178372307498725e+00 1.338529183364016439e-02 9.226083700783227481e-01 1.450809711655211796e-02
1.121166414420425195e+00 1.352093857839317681e-02 9.223673061525383687e-01 1.465895255415430344e-02
1.124154456533351665e+00 1.365345441213272615e-02 9.221364780474747835e-01 1.480632719469297288e-02
1.127142498646278357e+00 1.378287726171602279e-02 9.219156340183339848e-01 1.495025873641049954e-02
1.130130540759204827e+00 1.390924459500868238e-02 9.217045289220729964e-01 1.509078469135379658e-02
1.133118582872131297e+00 1.403259342785720398e-02 9.215029240159450241e-01 1.522794237776547120e-02
1.136106624985057989e+00 1.415296033093216277e-02 9.213105867632783719e-01 1.536176891297204479e-02
1.139094667097984459e+00 1.427038143644494828e-02 9.211272906462045773e-01 1.549230120674608725e-02
1.142082709210910929e+00 1.438489244474068507e-02 9.209528149850512158e-01 1.561957595512010986e-02
1.145070751323837399e+00 1.449652863076979215e-02 9.207869447641331417e-01 1.574362963463083603e-02
1.148058793436764091e+00 1.460532485044101214e-02 9.206294704636821535e-01 1.586449849697395276e-02
1.151046835549690561e+00 1.471131554685799203e-02 9.204801878976656138e-01 1.598221856404966057e-02
1.154034877662617031e+00 1.481453475644219087e-02 9.203388980572568823e-01 1.609682562338089762e-02
1.157022919775543501e+00 1.491501611494437662e-02 9.202054069597289665e-01 1.620835522388655581e-02
1.160010961888470193e+00 1.501279286334690488e-02 9.200795255025535635e-01 1.631684267199274771e-02
1.162999004001396663e+00 1.510789785365904137e-02 9.199610693224964386e-01 1.642232302806598612e-02
1.165987046114323133e+00 1.520036355460788191e-02 9.198498586595081905e-01 1.652483110315338191e-02
1.168975088227249826e+00 1.529022205722645189e-02 9.197457182252224417e-01 1.662440145601445929e-02
1.171963130340176296e+00 1.537750508034152475e-02 9.196484770758759364e-01 1.672106839043109583e-02
1.174951172453102766e+00 1.546224397596317190e-02 9.195579684894770178e-01 1.681486595278208762e-02
1.177939214566029236e+00 1.554446973457779269e-02 9.194740298470568396e-01 1.690582792986923544e-02
1.180927256678955928e+00 1.562421299034684463e-02 9.193965025178432171e-01 1.699398784698293724e-02
1.183915298791882398e+00 1.570150402621316166e-02 9.193252317482041303e-01 1.707937896619558804e-02
1.186903340904808868e+00 1.577637277891653922e-02 9.192600665542161043e-01 1.716203428487131019e-02
1.189891383017735560e+00 1.584884884392076532e-02 9.192008596177194679e-01 1.724198653438166126e-02
1.192879425130662030e+00 1.591896148025345736e-02 9.191474671857247092e-01 1.731926817901663362e-02
1.195867467243588500e+00 1.598673961526098086e-02 9.190997489730459158e-01 1.739391141508169272e-02
1.198855509356514970e+00 1.605221184927950462e-02 9.190575680680366233e-01 1.746594817017075099e-02
1.201843551469441662e+00 1.611540646022448231e-02 9.190207908413148274e-01 1.753541010260679933e-02
